business_id,name,categories,business_id_str,Restaurants,Food,Shopping,Nightlife,Beauty & Spas,Bars,Home Services,Local Services,Health & Medical,Sandwiches,Coffee & Tea,Event Planning & Services,Pizza,American (New),Breakfast & Brunch,Automotive,American (Traditional),Active Life,Arts & Entertainment,Fashion,Hair Salons,Italian,Specialty Food,Chinese,Nail Salons
12193,Kabul Afghan Cuisine,"['Soup', 'Middle Eastern', 'Food', 'Desserts', 'Restaurants', 'Kebab', 'Afghan', 'American (New)', 'Halal']",pmXIwjsdAMjeW0xyPMRe1Q,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528,Teas N' Mi,"['Vietnamese', 'Restaurants', 'Bubble Tea', 'Indian', 'Food', 'Sandwiches']",1JTT6PBYcoVwiUdhsSLDEg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8569,Generation 3 Electric & HVAC,"['Lighting Fixtures & Equipment', 'Electricians', 'Home Services', 'Heating & Air Conditioning/HVAC']",_wc7LXPb_lnubImu2MuQTA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13256,Charles Shoe Repair,"['Shoe Repair', 'Local Services']",uFws8Op2hSwixi75YF06Rw,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,Snapology of Philadelphia,"['Education', 'Educational Services', 'Kids Activities', 'Active Life', 'Summer Camps']",YYcgOI-I9QeJj1PJ60UwoA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3181,Steve's Steaks,"['Cheesesteaks', 'American (Traditional)', 'Restaurants', 'Sandwiches']",CuvEvIkPvYVvVvsWDW4T4Q,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
335,Ann's Nail Salon,"['Eyebrow Services', 'Eyelash Service', 'Nail Salons', 'Beauty & Spas']",0Sv4WR04RTjvCutQjtTepQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4148,House of Kosher,"['Kosher', 'Restaurants', 'Food', 'Grocery', 'Specialty Food']",HBk165NRJcLWdPHzuSkAEA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8963,Hummus Grill,"['Specialty Food', 'Food', 'Sandwiches', 'Middle Eastern', 'Vegetarian', 'Ethnic Food', 'Restaurants', 'Mediterranean', 'Greek', 'Salad']",bgxDswHIdFP0Go0pNfyAAw,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6006,Fishtown Vapes,"['Tobacco Shops', 'Shopping', 'Vape Shops']",PPc-Pnkn8J7M0o-XNIdV8Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,J Brite Cleaners,"['Dry Cleaning & Laundry', 'Local Services', 'Laundry Services']",YZIRZPmkM7EIkClsmPBeVg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12177,P S & Co,"['Food', 'Vegetarian', 'Coffee & Tea', 'Bakeries', 'Juice Bars & Smoothies', 'Food Delivery Services', 'Gluten-Free', 'Cafes', 'Restaurants', 'Breakfast & Brunch', 'Vegan']",phsLOuBeiYI43hglvWK96Q,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12394,Atlas Chiropractic,"['Health & Medical', 'Chiropractors', 'Beauty & Spas', 'Massage']",qauNuzGr6cmAuT7K7FzX5w,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9808,The Atacan Group at Keller Williams Realty,"['Home Services', 'Real Estate Services', 'Commercial Real Estate', 'Real Estate', 'Real Estate Agents']",fM9XZyZTGGyW2ONDofqk9w,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,Overbrook Food Market,"['Grocery', 'Food']",T1ZMdMt06W4KMktI5dC9XQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12927,HH Gregg,"['Home & Garden', 'Appliances', 'Electronics', 'Shopping', 'Computers']",t-9LJ6-J1yCiSmY8OygLSA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13603,Eiselen's Pastry Shoppe,"['Food', 'Bakeries', 'Restaurants']",vhd7sbDlz9gT453ITmCa_Q,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Maggiano's Little Italy,"['Restaurants', 'Pizza', 'Bars', 'Nightlife', 'Italian', 'Venues & Event Spaces', 'Event Planning & Services']",2WGnykxiM-Mp-qIm2u7iAw,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14212,Philadelphia Dental Cosmetics,"['Health & Medical', 'Cosmetic Dentists', 'General Dentistry', 'Dentists', 'Oral Surgeons']",yMlOwZWKLJQ-ETtkDLP4RQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6872,Romano's Meatball,"['Sandwiches', 'Restaurants', 'Italian']",TQ3XTsjmefGlkhFtx1OTIQ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4719,Woodrow's Sandwich Shop,"['Restaurants', 'Sandwiches', 'Event Planning & Services', 'Specialty Food', 'Food', 'Caterers', 'Cheesesteaks']",Jn4tRtjIuz6MBCykQySpeg,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10137,VCA Knightswood Animal Hospital,"['Veterinarians', 'Pets']",gqwJxrdXimdw5LuXwEYjfQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11003,Gennaro's Pizza,"['Pizza', 'Restaurants']",k_eKYlkhI11VGzb5RxHmOA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5448,Singing Fountain,['Local Flavor'],Mz5GkS4EPimKV3wOuwm1Ug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13546,Tarka Restaurant,"['Food', 'Halal', 'Indian', 'Food Delivery Services', 'Pakistani', 'Restaurants', 'Buffets', 'Asian Fusion']",vUBnjutMeNiBRSB-7o1imQ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,Party City,"['Party Supplies', 'Event Planning & Services', 'Arts & Crafts', 'Costumes', 'Shopping']",NuxizIKs6_4YJrWBjt-Apg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10613,Modern Jewels and Watches,"['Jewelry', 'Local Services', 'Watch Repair', 'Shopping', 'Watches']",il5H-xceqRVR3EvaC-u00Q,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13187,Laser Wolf,"['Middle Eastern', 'Restaurants']",u0Bt7uvvj7LAjAdiMtrhug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12172,Louie Louie,"['Restaurants', 'Burgers', 'Salad', 'American (New)', 'Modern European']",pgri9CUZXGy9hi6UMMQR6A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11779,NRG Residential Solutions,"['Home Services', 'Utilities']",nvDowNzcqPpNkmt1Bc7xiA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12491,Fairmount Nail Salon,"['Nail Salons', 'Beauty & Spas']",r4gAaKt-6w_YYoY2TQIegA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4551,Pete's Pizza,"['Pizza', 'Restaurants']",J-7oP_UaDIYG8CZwFL70kg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5185,Hello Home,"['Home Decor', 'Home & Garden', 'Shopping']",LqkSZd1KXnpPp_fVUeCwZw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821,PA Auto Sales.com,"['Automotive', 'Car Dealers']",sXRlie2aaSWsHeuUuaz3lQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7373,American Red Cross,"['CPR Classes', 'Blood & Plasma Donation Centers', 'Education', 'Community Service/Non-Profit', 'Local Services', 'Health & Medical', 'Specialty Schools']",V_fRQ5GUSdoBGELhu0D00w,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,Wine Dive,"['Beer', 'Wine & Spirits', 'Nightlife', 'Food', 'Wine Bars', 'Bars']",MGaeVgdIhDUFHSrDpv8hIw,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Trolley Car Cafe,"['American (Traditional)', 'Restaurants', 'Food', 'Breakfast & Brunch']",-hsR1sWeD9Vw_nh5Qym2fg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1813,Mian at Rivers Casino Philadelphia,"['Asian Fusion', 'Restaurants']",6t5GtOtmoApCtSNXv2RJpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Brunics,"['Breakfast & Brunch', 'Restaurants']",7Zv6DTlcUZvBjmTic6oqTQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
731,Independence Seaport Museum,"['Public Services & Government', 'Landmarks & Historical Buildings', 'Arts & Entertainment', 'Museums']",2BYieRxHbrxMzSyZbPE13w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11929,Lofts 640,"['Home Services', 'Real Estate', 'Apartments']",odEaURWaQp2Uh0ifndZWng,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12815,Liberty Nail,"['Nail Salons', 'Beauty & Spas']",sW2_khTBl1ugiCz8jRr9qw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141,Frankford Transportation Center,"['Transportation', 'Public Transportation', 'Hotels & Travel']",l5HRfT1HH1gYAKZpgBhLtA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8945,Ramblei,"['Real Estate', 'Home Cleaning', 'Local Services', 'Movers', 'Handyman', 'Self Storage', 'Home Services']",bd_ATF7_7iPF-yzI_vvgWw,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14552,Verree Express Pizza,"['Pizza', 'Restaurants']",zxRmQ_FWVowh8rlzLCSURQ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2264,Starbucks,"['Coffee & Tea', 'Restaurants', 'Food']",90LsqLbaoQpz_xNbSQsCFA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6154,SOMO Manayunk,"['Tapas/Small Plates', 'Restaurants', 'American (New)', 'Nightlife', 'Breakfast & Brunch', 'Bars']",Q0pFg3ri7kt9xIxxXh7-RQ,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1564,Fine Wine & Good Spirits,"['Shopping', 'Food', 'Beer', 'Wine & Spirits']",5oG8X7xD0VSmsnz-Hztvnw,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11394,PRO Handy services,"['Plumbing', 'Handyman', 'Electricians', 'Home Services']",mFsmzyiRoLS7i4zsqFduxA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004,Blue Bear,"['Restaurants', 'American (New)']",L4xQO6dGB193NuuY4_PkGA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,Victory Brewing Company Philadelphia,"['Nightlife', 'Breweries', 'Bars', 'Food', 'Pubs', 'Restaurants', 'Brewpubs']",6IwF2rpoaiR_W6DzOvuceA,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9561,Sam's Cold Cuts,"['Delis', 'Restaurants']",eLXLVbJJlqslB0MZNY1G6A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,Shane Confectionery,"['Coffee & Tea', 'Specialty Food', 'Desserts', 'Candy Stores', 'Food', 'Local Flavor', 'Chocolatiers & Shops']",KqUinf0QEeiZdxko2dFEsA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1001,Village Tabako,"['Shopping', 'Tobacco Shops']",3O7QheC6iNpkkFWSWD0DwQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,South Philly Dinette,"['Shopping', 'Mattresses', 'Home & Garden', 'Furniture Stores']",72RtdjlVLaVedeXvowj04w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,Key Food Pizza,"['Pizza', 'Restaurants', 'American (Traditional)']",XCJ8N1GrV9Gdgbyp1U05NQ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
34,Liberty Bell Bicycle,"['Sporting Goods', 'Bikes', 'Shopping']",-6AjXJIUlbGSUohUzg9-iA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,Tastebuds Market & Catering,"['Grocery', 'Food', 'Event Planning & Services', 'Caterers']",lls1UnqkM_qEqPNS-geZVw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,Kim's Restaurant,"['Specialty Food', 'Restaurants', 'Korean', 'Ethnic Food', 'Food', 'Barbeque']",FJl6LCHbqiM9mvSwDjFAjw,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2480,"Joseph M Lichtman, MD","['Doctors', 'Family Practice', 'Health & Medical']",9wvOZ7ADt8gidMPg0i4wsQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,Miller's Auto Repair,"['Automotive', 'Auto Repair']",jdMKSgqSelFKfrFoa6KXgg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6463,Dalessandro’s Steaks & Hoagies,"['Sandwiches', 'Delis', 'Restaurants', 'Cheesesteaks']",RQAF6a0akMiot5lZZnMNNw,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14037,Mama Yolanda's Italian Restaurant,"['Restaurants', 'Italian']",xZ8xX5epDVMqD6mklwtP3g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12338,Hatch & Coop,"['Restaurants', 'Chicken Shop', 'Fast Food', 'Sandwiches']",qM7Uh41I8wStZMXeoyDTYQ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8619,Manayunk Café,"['Restaurants', 'American (New)', 'American (Traditional)']",a8lpo_f90MkG38-g6Dv6dw,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6899,The Wilma Theater,"['Performing Arts', 'Cinema', 'Arts & Entertainment']",TYURMcdjX8f0QcIkbEK2IQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7049,Divan Turkish Kitchen,"['Mediterranean', 'Turkish', 'Middle Eastern', 'Restaurants']",U7XK2Ki-PGx87IgXxH55IQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Wajoe,"['Korean', 'Restaurants']",2hCJpE5I2OfEToUGcvdGRQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Herman's Coffee,"['Food', 'Coffee & Tea', 'Coffee Roasteries']",2Z4UlKeHAKmxHqbyhj4a_w,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,Katie O'Donnell's,"['Bars', 'Pizza', 'Nightlife', 'Restaurants', 'Pubs', 'Burgers', 'Irish']",dyxO905efg4xDODf-FCzZA,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,The Other Wedding DJ,"['Event Planning & Services', 'DJs']",-LoYGjfeHbGklgmiJU9EMQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,Devon & Blakely,"['Soup', 'Restaurants', 'Breakfast & Brunch', 'Sandwiches']",K2svtoFXk68mFIIwLjG36g,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2791,Dunkin',"['Food', 'Coffee & Tea', 'Donuts', 'Restaurants']",BFPxxguGxBZQ0kR0rWePTQ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330,Cafe Mocha,"['Food', 'Sandwiches', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']",dJGZ4w3ujr-X44XPOzxOfw,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3110,Pinki Nails,"['Nail Salons', 'Beauty & Spas']",C_0iYuJI4uCVM-fC4AF7OA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9324,Ken's Garage Door Repair,"['Garage Door Services', 'Auto Repair', 'Home Services', 'Automotive']",dIplIuCRDhqZQ2OVj1NjdQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
655,Prime Master Painting,"['Drywall Installation & Repair', 'Painters', 'Home Services']",1tTv3J1_b_pYLv2eGIn35g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,The Bourse Food Hall,"['Food', 'Food Delivery Services', 'Shopping', 'Public Markets', 'Shopping Centers', 'Food Court', 'Restaurants']",LSh18uOYKvYUtVoRXAsrtw,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,Cafe Express,"['Delis', 'Sandwiches', 'Coffee & Tea', 'Restaurants', 'Food']",N00XVr8qnUl5DSdTecFJ0w,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,The King of Shave,"['Beauty & Spas', 'Hair Salons', 'Barbers']",7u-7PVcjECvTeIumVTmS4g,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1940,Taj-E-India,"['Indian', 'Restaurants']",7SUOgtE3XmoKbLT5KuUYlA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5673,Visionworks Market Square at Chestnut Hill,"['Optometrists', 'Health & Medical', 'Eyewear & Opticians', 'Shopping']",Ntv3JRLGSFoOo4mr82U2NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14178,20th Street Dental,"['General Dentistry', 'Dentists', 'Health & Medical']",yCJ5Ws_RarcO2pusKzmnkg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7137,A Taste O' Home,"['American (New)', 'Restaurants', 'Caribbean', 'Food', 'Event Planning & Services', 'Caterers']",U_X60dqUInqe-F3cvbY57Q,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13244,EZ Clean Up,"['Local Services', 'Recycling Center', 'Home Services', 'Contractors', 'Junk Removal & Hauling']",uCvxaG9bm7kTv3ZeMzTfpQ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13067,Jiffy Lube,"['Oil Change Stations', 'Automotive', 'Auto Repair']",tbIYD0lBGRJcvNEtU-QzHw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13296,Bianca Pizza & Trattoria,"['Restaurants', 'Pizza', 'Sandwiches', 'Italian']",uPrgY60Ibnlc7zn323kg1Q,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13317,Sole Food,"['Jazz & Blues', 'Restaurants', 'Seafood', 'Arts & Entertainment', 'Nightlife']",uVyohgIjld0qrQOPv7mXUQ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6334,west elm,"['Home & Garden', 'Furniture Stores', 'Rugs', 'Shopping', 'Home Decor']",QtYVt1X2clFJlpkBah8c7A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,Berkshire Hathaway HomeServices Fox & Roach,"['Home Services', 'Mortgage Lenders', 'Mortgage Brokers', 'Real Estate Agents', 'Financial Services', 'Real Estate', 'Real Estate Services', 'Insurance']",bukNFgeOlyTpeKnB7VxBCA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,Rose Petals Cafe,"['Food', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",hOupS2QRNIuMLfcpOqC0oA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9537,Mattress Firm Cottman,"['Home Decor', 'Shopping', 'Home Services', 'Home & Garden', 'Shades & Blinds', 'Mattresses', 'Furniture Stores']",eE1VUJ1ZjOv_ee21fSztxg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712,Cathay Xpress,"['Tours', 'Local Services', 'Airports', 'Airport Shuttles', 'Hotels & Travel', 'Limos', 'Taxis', 'Transportation']",O3ulREMR1qM7TbtxL0sQ6Q,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,HubBub Coffee,"['Coffee & Tea', 'Food Trucks', 'Food']",LKARmHZQs4cF5_OtE196xw,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9418,Philadelphia Pregnancy Center,"['Health & Medical', 'Crisis Pregnancy Centers', 'Diagnostic Services']",disg8YUCaHC2-NIUDTTNyA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,AAA Philly Overhead Doors,"['Home Services', 'Garage Door Services', 'Door Sales/Installation', 'Professional Services']",RgKuzaeMxkvyms2UXq_XQw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13034,The Crimson Cafe,"['Restaurants', 'Soul Food', 'Southern']",tTzXJ9oXZCCL3Wip6dEoTQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,Sweat Fitness,"['Active Life', 'Fitness & Instruction', 'Trainers', 'Cycling Classes', 'Gyms']",b0BEvP8q6y4TigPxigLDQA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8006,Ishkabibble's,"['Restaurants', 'Seafood', 'Cheesesteaks', 'Burgers', 'Pizza', 'Sandwiches']",YPLfRswyryjjW3VJa-SdaA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11205,Santucci Square Pizza V,"['Pizza', 'Restaurants']",lQqHGyMrCfnPJATp7wUrZQ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4561,RidgeView Apartments,"['Apartments', 'Real Estate', 'Home Services']",J1_GoJjDYmjOVmq6D5mAKA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,Rumble Boxing,"['Boxing', 'Fitness & Instruction', 'Active Life']",3Bj4z0nL1W85kzYsXJ4U1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10825,FMF Cleaning Services,"['Home Cleaning', 'Window Washing', 'Office Cleaning', 'Home Services', 'Professional Services', 'Home Organization']",jh2GuTfXy0hm3cDaQCXV6g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9952,McDonald's,"['Fast Food', 'Coffee & Tea', 'Burgers', 'Food', 'Restaurants']",fzftd8EhMnYCXE7D76zCrA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6842,Deborah's Kitchen,"['Soul Food', 'Restaurants']",THDT2sGR0efmkqGz6PFkEg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6804,Continental Cleaners,"['Local Services', 'Dry Cleaning & Laundry', 'Laundry Services']",T5PYyOLAsBEjbajP68CpyA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,Philly Pretzel Factory,"['Food', 'Pretzels', 'Hot Dogs', 'Bakeries', 'Restaurants']",m6kuLG__NpbZpbeKNV6-lg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13573,PFCU Branch,"['Financial Services', 'Banks & Credit Unions']",vaagry98q-pJHzoU8WX0HA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,Spectrum Home Maintenance,"['Home Services', 'Contractors']",2fP_YgVovTdPzUNlnTFeQw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11704,Dennis Pratt Plumbing & Heating,"['Home Services', 'Plumbing']",nZTS28H71sFDU5dSRMnrLQ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10391,Saxbys 11th and Locust,"['Coffee & Tea', 'Food', 'Juice Bars & Smoothies', 'Restaurants', 'Sandwiches']",hrxuwAwj7TIgAgo6TkPEMQ,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8143,City Cigars,"['Nightlife', 'Tobacco Shops', 'Lounges', 'Shopping', 'Bars']",Z09sEigZt5MksIqRt6x7jA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Starboard Side Tavern,"['Bars', 'Dive Bars', 'Pubs', 'Nightlife']",2a5YdnWyr7KIFl2FTFk4Yw,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,Sun Cleaners,"['Dry Cleaning & Laundry', 'Shoe Repair', 'Laundry Services', 'Local Services', 'Sewing & Alterations', 'Dry Cleaning']",QVIqk_mjBKjMXj9OR1mGpQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
